url,title,price,lat,lon,Балкон,Балкон остеклён,Безопасность,Бывшее общежитие,Возможен обмен,Высота потолков,Год постройки,Город,Дверь,Жилой комплекс,Интернет,Квартира меблирована,Парковка,Площадь,Пол,Санузел,Состояние квартиры,Телефон,Тип дома,Этаж
https://krisha.kz/a/show/1010962010,"1-комнатная квартира · 37.1 м² · 3/8 этаж, Кабанбай Батыра 58Б",29000000,51.095332577934,71.407466053555,балкон,,"домофон, сигнализация, видеонаблюдение",нет,Нет,3 м,2016,"Астана, Есильский р-н",бронированная,Expo Boulevard,ADSL,без мебели,паркинг,"37.1 м², Площадь кухни — 9.5 м²",,совмещенный,свежий ремонт,отдельный,монолитный,3 из 8
https://krisha.kz/a/show/1012933743,"4-комнатная квартира · 160.1 м² · 2/6 этаж, Кыз Жибек 38, 38/1",168000000,51.143052186493,71.388524216721,,,,нет,Нет,3.1 м,2018,"Астана, Нура р-н",,Мадиленд,,частично,паркинг,"160.1 м², Площадь кухни — 19.6 м²",,2 с/у и более,свежий ремонт,,кирпичный,2 из 6
https://krisha.kz/a/show/1012536043,"2-комнатная квартира · 70 м² · 9/12 этаж, Айнаколь 60",37000000,51.131438107833,71.497332058498,балкон,да,"домофон, кодовый замок, видеонаблюдение",нет,Нет,2.7 м,2014,"Астана, Алматы р-н",,Барыс,,полностью,,"70 м², Площадь кухни — 20 м²",,совмещенный,,,монолитный,9 из 12
https://krisha.kz/a/show/1007699884,"4-комнатная квартира · 146 м² · 1/6 этаж, Кайыма Мухамедханова 7/1",125000000,51.138902081573,71.402517117718,несколько балконов или лоджий,,"охрана, домофон, видеонаблюдение, видеодомофон",нет,Нет,3.1 м,2014,"Астана, Есильский р-н",металлическая,Оркен де Люкс,проводной,полностью,паркинг,"146 м², Площадь кухни — 16 м²",ламинат,2 с/у и более,,отдельный,кирпичный,1 из 6
https://krisha.kz/a/show/1012730934,"1-комнатная квартира · 38 м² · 10/12 этаж, Нажимеденов 6 — Магжан жумабаева",21800000,51.11633776845,71.496455676593,,,,нет,Нет,3 м,2026,"Астана, Сарайшык р-н",,Baiqadam,,,,38 м²,,,,,кирпичный,10 из 12
https://krisha.kz/a/show/1010962010,"1-комнатная квартира · 37.1 м² · 3/8 этаж, Кабанбай Батыра 58Б",29000000,51.095332577934,71.407466053555,балкон,,"домофон, сигнализация, видеонаблюдение",нет,Нет,3 м,2016,"Астана, Есильский р-н",бронированная,Expo Boulevard,ADSL,без мебели,паркинг,"37.1 м², Площадь кухни — 9.5 м²",,совмещенный,свежий ремонт,отдельный,монолитный,3 из 8
https://krisha.kz/a/show/1012933743,"4-комнатная квартира · 160.1 м² · 2/6 этаж, Кыз Жибек 38, 38/1",168000000,51.143052186493,71.388524216721,,,,нет,Нет,3.1 м,2018,"Астана, Нура р-н",,Мадиленд,,частично,паркинг,"160.1 м², Площадь кухни — 19.6 м²",,2 с/у и более,свежий ремонт,,кирпичный,2 из 6
https://krisha.kz/a/show/1012536043,"2-комнатная квартира · 70 м² · 9/12 этаж, Айнаколь 60",37000000,51.131438107833,71.497332058498,балкон,да,"домофон, кодовый замок, видеонаблюдение",нет,Нет,2.7 м,2014,"Астана, Алматы р-н",,Барыс,,полностью,,"70 м², Площадь кухни — 20 м²",,совмещенный,,,монолитный,9 из 12
https://krisha.kz/a/show/1007699884,"4-комнатная квартира · 146 м² · 1/6 этаж, Кайыма Мухамедханова 7/1",125000000,51.138902081573,71.402517117718,несколько балконов или лоджий,,"охрана, домофон, видеонаблюдение, видеодомофон",нет,Нет,3.1 м,2014,"Астана, Есильский р-н",металлическая,Оркен де Люкс,проводной,полностью,паркинг,"146 м², Площадь кухни — 16 м²",ламинат,2 с/у и более,,отдельный,кирпичный,1 из 6
https://krisha.kz/a/show/1012730934,"1-комнатная квартира · 38 м² · 10/12 этаж, Нажимеденов 6 — Магжан жумабаева",21800000,51.11633776845,71.496455676593,,,,нет,Нет,3 м,2026,"Астана, Сарайшык р-н",,Baiqadam,,,,38 м²,,,,,кирпичный,10 из 12
https://krisha.kz/a/show/1012934063,"2-комнатная квартира · 47.15 м² · 8/10 этаж, Мустафа Шокай",27000000,51.124957850572,71.509038298995,,да,"кодовый замок, видеонаблюдение, видеодомофон",нет,Нет,3 м,2026,"Астана, Сарайшык р-н",металлическая,Firdaus Garden,,,паркинг,47.15 м²,,,черновая отделка,,монолитный,8 из 10
https://krisha.kz/a/show/1009752556,"5-комнатная квартира · 200 м² · 7/12 этаж, Кошкарбаева 28 — Аманжолова",100000000,51.125668446799,71.47886332448,лоджия,,,нет,Нет,3 м,2014,"Астана, Алматы р-н",металлическая,Сказочный мир,,частично,паркинг,"200 м², Площадь кухни — 19 м²",,2 с/у и более,,,кирпичный,7 из 12
https://krisha.kz/a/show/1012934044,"4-комнатная квартира · 115 м² · 8/12 этаж, Туран 43 — Паркинг в подарок",95000000,51.125262,71.40206,,,,нет,Нет,2.7 м,2022,"Астана, Нура р-н",,Grand Turan Comfort,,,паркинг,"115 м², Площадь кухни — 15 м²",,,,,монолитный,8 из 12
https://krisha.kz/a/show/1012934031,"1-комнатная квартира · 40.4 м² · 3/4 этаж, Е-314 20 — Хусейн бен Талал",20500000,51.07445778674,71.43359541882,,,"домофон, видеонаблюдение",нет,Нет,2.8 м,2022,"Астана, Есильский р-н",,Ainabulaq,,без мебели,паркинг,40.4 м²,,,черновая отделка,есть возможность подключения,кирпичный,3 из 4
https://krisha.kz/a/show/1012933974,"3-комнатная квартира · 81 м² · 14/14 этаж, Бейбарыс Султан 31",41500000,51.173321143361,71.35287326067,,,,нет,Нет,2.65 м,2022,"Астана, Сарыарка р-н",,Parkland,,,паркинг,81 м²,,,,,монолитный,14 из 14
https://krisha.kz/a/show/1009467833,"1-комнатная квартира · 41 м² · 8/9 этаж, Женис 45/3, 43/4, 43/3, 43/2",21500000,51.178566870885,71.407947078974,лоджия,,,нет,Нет,2.8 м,2014,"Астана, Сарыарка р-н",металлическая,Айка,оптика,полностью,паркинг,"41 м², Площадь кухни — 9.7 м²",,совмещенный,"не новый, но аккуратный ремонт",,монолитный,8 из 9
https://krisha.kz/a/show/1012533780,"2-комнатная квартира · 60 м² · 1/9 этаж, Косшыгулулы 6/1",22000000,51.168776356807,71.39408278119,,,,нет,Нет,2.7 м,2015,"Астана, Сарыарка р-н",,Акерке,,,паркинг,60 м²,,,,,монолитный,1 из 9
https://krisha.kz/a/show/1012328185,"2-комнатная квартира · 52 м² · 7/9 этаж, ул. Е-810 2/21",28500000,51.099980128474,71.508469950558,лоджия,да,,нет,Нет,2.9 м,2024,"Астана, Есильский р-н",металлическая,Феникс,,полностью,паркинг,"52 м², Площадь кухни — 10 м²",ламинат,совмещенный,,,кирпичный,7 из 9
https://krisha.kz/a/show/1006178079,"5-комнатная квартира · 175 м² · 18/22 этаж, Акмешит 1 — Акмешит",270000000,51.120813755506,71.424500940921,лоджия,,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",нет,Да,3 м,2024,"Астана, Есильский р-н",металлическая,Europe City,оптика,полностью,паркинг,175 м²,,2 с/у и более,,,монолитный,18 из 22
https://krisha.kz/a/show/1012933975,"3-комнатная квартира · 58 м² · 1/6 этаж, Женис 37/1-39",19000000,51.176664,71.409211,,да,,нет,Нет,2.7 м,1969,"Астана, р-н Байконур",,,,частично,,58 м²,,совмещенный,"не новый, но аккуратный ремонт",,кирпичный,1 из 6
https://krisha.kz/a/show/1012933420,"2-комнатная квартира · 50 м² · 6/7 этаж, Кабанбай батыра 75а",22000000,51.05955923954,71.411534987418,,,,нет,Нет,2.7 м,2019,"Астана, Есильский р-н",,Family Park,,,паркинг,50 м²,,,,,кирпичный,6 из 7
https://krisha.kz/a/show/1012730892,"2-комнатная квартира · 45 м² · 7/12 этаж, М. Тынышбайулы 5",29000000,51.11552655565,71.535863223637,лоджия,да,"домофон, видеонаблюдение, видеодомофон",нет,Нет,2.7 м,2026,"Астана, Сарайшык р-н",,Tasty,проводной,,паркинг,45 м²,ламинат,совмещенный,,есть возможность подключения,кирпичный,7 из 12
https://krisha.kz/a/show/1012933865,"2-комнатная квартира · 41 м² · 1/5 этаж, Бейсекбаева 1",17500000,51.161184,71.451198,,,,нет,Нет,,1976,"Астана, р-н Байконур",,,,,,41 м²,,,"не новый, но аккуратный ремонт",,кирпичный,1 из 5
